entry_id,network,instance,dispatch_id,op,name,kind,hart,actual_start_ms,actual_end_ms,actual_duration_ms
789,dronet,18,12,,,rvv,2,1070.042000,1070.048000,0.006000
790,dronet,18,13,,,rvv,2,1070.048000,1070.701000,0.653000
791,dronet,18,14,,,rvv,2,1070.701000,1071.991000,1.290000
792,dronet,18,15,,,rvv,2,1071.991000,1072.082000,0.091000
793,dronet,18,16,,,rvv,2,1072.082000,1072.086000,0.004000
794,dronet,18,17,,,rvv,2,1072.086000,1072.087000,0.001000
795,dronet,18,18,,,rvv,2,1072.087000,1072.089000,0.002000
796,dronet,18,19,,,rvv,2,1072.089000,1072.091000,0.002000
797,dronet,18,20,,,rvv,2,1072.091000,1072.092000,0.001000
798,mlp_control,36,0,,,rvv,2,1072.093000,1072.143000,0.050000
799,mlp_control,36,1,,,rvv,2,1072.144000,1072.169000,0.025000
800,mlp_control,36,2,,,rvv,2,1072.169000,1072.514000,0.345000
801,mlp_control,36,3,,,rvv,2,1072.514000,1072.530000,0.016000
802,mlp_control,36,4,,,rvv,2,1072.530000,1072.619000,0.089000
803,mlp_control,36,5,,,rvv,2,1072.619000,1072.626000,0.007000
804,mlp_control,36,6,,,rvv,2,1072.626000,1072.629000,0.003000
805,mlp_control,37,0,,,rvv,2,1072.629000,1072.674000,0.045000
806,mlp_control,37,1,,,rvv,2,1072.674000,1072.699000,0.025000
807,mlp_control,37,2,,,rvv,2,1072.699000,1073.002000,0.303000
808,mlp_control,37,3,,,rvv,2,1073.002000,1073.017000,0.015000
809,mlp_control,37,4,,,rvv,2,1073.017000,1073.093000,0.076000
810,mlp_control,37,5,,,rvv,2,1073.093000,1073.100000,0.007000
811,mlp_control,37,6,,,rvv,2,1073.100000,1073.102000,0.002000
812,dronet,19,0,,,rvv,2,1104.993000,1106.508000,1.515000
813,dronet,19,1,,,rvv,2,1106.508000,1106.733000,0.225000
814,dronet,19,2,,,rvv,2,1106.733000,1106.763000,0.030000
815,dronet,19,3,,,rvv,2,1106.763000,1107.605000,0.842000
816,dronet,19,4,,,rvv,2,1107.605000,1108.440000,0.835000
817,dronet,19,5,,,rvv,2,1108.441000,1108.618000,0.177000
818,dronet,19,6,,,rvv,2,1108.618000,1108.630000,0.012000
819,dronet,19,7,,,rvv,2,1108.630000,1108.639000,0.009000
820,dronet,19,8,,,rvv,2,1108.640000,1109.220000,0.580000
821,dronet,19,9,,,rvv,2,1109.220000,1110.326000,1.106000
822,dronet,19,10,,,rvv,2,1110.326000,1110.438000,0.112000
823,dronet,19,11,,,rvv,2,1110.438000,1110.444000,0.006000
824,dronet,19,12,,,rvv,2,1110.444000,1110.449000,0.005000
825,dronet,19,13,,,rvv,2,1110.450000,1111.103000,0.653000
826,dronet,19,14,,,rvv,2,1111.103000,1112.392000,1.289000
827,dronet,19,15,,,rvv,2,1112.393000,1112.483000,0.090000
828,dronet,19,16,,,rvv,2,1112.484000,1112.488000,0.004000
829,dronet,19,17,,,rvv,2,1112.488000,1112.488000,0.000000
830,dronet,19,18,,,rvv,2,1112.488000,1112.491000,0.003000
831,dronet,19,19,,,rvv,2,1112.491000,1112.493000,0.002000
832,dronet,19,20,,,rvv,2,1112.493000,1112.494000,0.001000
833,mlp_control,38,0,,,rvv,2,1112.495000,1112.545000,0.050000
834,mlp_control,38,1,,,rvv,2,1112.545000,1112.571000,0.026000
835,mlp_control,38,2,,,rvv,2,1112.571000,1112.917000,0.346000
836,mlp_control,38,3,,,rvv,2,1112.918000,1112.933000,0.015000
837,mlp_control,38,4,,,rvv,2,1112.933000,1113.023000,0.090000
838,mlp_control,38,5,,,rvv,2,1113.023000,1113.029000,0.006000
839,mlp_control,38,6,,,rvv,2,1113.030000,1113.033000,0.003000
840,mlp_control,39,0,,,rvv,2,1113.033000,1113.077000,0.044000
841,mlp_control,39,1,,,rvv,2,1113.077000,1113.102000,0.025000
842,mlp_control,39,2,,,rvv,2,1113.102000,1113.405000,0.303000
843,mlp_control,39,3,,,rvv,2,1113.405000,1113.420000,0.015000
844,mlp_control,39,4,,,rvv,2,1113.420000,1113.496000,0.076000
845,mlp_control,39,5,,,rvv,2,1113.496000,1113.502000,0.006000
846,mlp_control,39,6,,,rvv,2,1113.502000,1113.505000,0.003000
847,dronet,20,0,,,rvv,2,1145.393000,1146.907000,1.514000
848,dronet,20,1,,,rvv,2,1146.908000,1147.132000,0.224000
849,dronet,20,2,,,rvv,2,1147.132000,1147.162000,0.030000
850,dronet,20,3,,,rvv,2,1147.162000,1148.004000,0.842000
851,dronet,20,4,,,rvv,2,1148.004000,1148.839000,0.835000
852,dronet,20,5,,,rvv,2,1148.840000,1149.017000,0.177000
853,dronet,20,6,,,rvv,2,1149.017000,1149.029000,0.012000
854,dronet,20,7,,,rvv,2,1149.029000,1149.038000,0.009000
855,dronet,20,8,,,rvv,2,1149.038000,1149.619000,0.581000
856,dronet,20,9,,,rvv,2,1149.619000,1150.724000,1.105000
857,dronet,20,10,,,rvv,2,1150.724000,1150.836000,0.112000
858,dronet,20,11,,,rvv,2,1150.837000,1150.843000,0.006000
859,dronet,20,12,,,rvv,2,1150.843000,1150.848000,0.005000
860,dronet,20,13,,,rvv,2,1150.848000,1151.502000,0.654000
861,dronet,20,14,,,rvv,2,1151.502000,1152.791000,1.289000
862,dronet,20,15,,,rvv,2,1152.791000,1152.882000,0.091000
863,dronet,20,16,,,rvv,2,1152.882000,1152.886000,0.004000
864,dronet,20,17,,,rvv,2,1152.886000,1152.887000,0.001000
865,dronet,20,18,,,rvv,2,1152.887000,1152.889000,0.002000
866,dronet,20,19,,,rvv,2,1152.889000,1152.892000,0.003000
867,dronet,20,20,,,rvv,2,1152.892000,1152.893000,0.001000
868,mlp_control,40,0,,,rvv,2,1152.893000,1152.944000,0.051000
869,mlp_control,40,1,,,rvv,2,1152.944000,1152.970000,0.026000
870,mlp_control,40,2,,,rvv,2,1152.970000,1153.316000,0.346000
871,mlp_control,40,3,,,rvv,2,1153.316000,1153.332000,0.016000
872,mlp_control,40,4,,,rvv,2,1153.332000,1153.420000,0.088000
873,mlp_control,40,5,,,rvv,2,1153.421000,1153.427000,0.006000
874,mlp_control,40,6,,,rvv,2,1153.427000,1153.430000,0.003000
875,mlp_control,41,0,,,rvv,2,1153.431000,1153.476000,0.045000
876,mlp_control,41,1,,,rvv,2,1153.476000,1153.501000,0.025000
877,mlp_control,41,2,,,rvv,2,1153.501000,1153.804000,0.303000
878,mlp_control,41,3,,,rvv,2,1153.804000,1153.819000,0.015000
879,mlp_control,41,4,,,rvv,2,1153.819000,1153.895000,0.076000
880,mlp_control,41,5,,,rvv,2,1153.895000,1153.901000,0.006000
881,mlp_control,41,6,,,rvv,2,1153.901000,1153.904000,0.003000
882,dronet,21,0,,,rvv,2,1185.193000,1186.707000,1.514000
883,dronet,21,1,,,rvv,2,1186.707000,1186.931000,0.224000
884,dronet,21,2,,,rvv,2,1186.932000,1186.961000,0.029000
885,dronet,21,3,,,rvv,2,1186.961000,1187.803000,0.842000
886,dronet,21,4,,,rvv,2,1187.803000,1188.638000,0.835000
887,dronet,21,5,,,rvv,2,1188.638000,1188.816000,0.178000
888,dronet,21,6,,,rvv,2,1188.817000,1188.828000,0.011000
889,dronet,21,7,,,rvv,2,1188.828000,1188.838000,0.010000
890,dronet,21,8,,,rvv,2,1188.838000,1189.418000,0.580000
891,dronet,21,9,,,rvv,2,1189.418000,1190.524000,1.106000
892,dronet,21,10,,,rvv,2,1190.524000,1190.636000,0.112000
893,dronet,21,11,,,rvv,2,1190.636000,1190.642000,0.006000
894,dronet,21,12,,,rvv,2,1190.642000,1190.647000,0.005000
895,dronet,21,13,,,rvv,2,1190.647000,1191.301000,0.654000
896,dronet,21,14,,,rvv,2,1191.301000,1192.590000,1.289000
897,dronet,21,15,,,rvv,2,1192.590000,1192.681000,0.091000
898,dronet,21,16,,,rvv,2,1192.682000,1192.686000,0.004000
899,dronet,21,17,,,rvv,2,1192.686000,1192.687000,0.001000
900,dronet,21,18,,,rvv,2,1192.687000,1192.689000,0.002000
901,dronet,21,19,,,rvv,2,1192.689000,1192.691000,0.002000
902,dronet,21,20,,,rvv,2,1192.691000,1192.692000,0.001000
903,mlp_control,42,0,,,rvv,2,1192.693000,1192.743000,0.050000
904,mlp_control,42,1,,,rvv,2,1192.743000,1192.769000,0.026000
905,mlp_control,42,2,,,rvv,2,1192.769000,1193.115000,0.346000
906,mlp_control,42,3,,,rvv,2,1193.115000,1193.131000,0.016000
907,mlp_control,42,4,,,rvv,2,1193.131000,1193.221000,0.090000
908,mlp_control,42,5,,,rvv,2,1193.221000,1193.228000,0.007000
909,mlp_control,42,6,,,rvv,2,1193.228000,1193.231000,0.003000
910,mlp_control,43,0,,,rvv,2,1193.231000,1193.277000,0.046000
911,mlp_control,43,1,,,rvv,2,1193.277000,1193.302000,0.025000
912,mlp_control,43,2,,,rvv,2,1193.302000,1193.604000,0.302000
913,mlp_control,43,3,,,rvv,2,1193.605000,1193.620000,0.015000
914,mlp_control,43,4,,,rvv,2,1193.620000,1193.695000,0.075000
915,mlp_control,43,5,,,rvv,2,1193.695000,1193.702000,0.007000
916,mlp_control,43,6,,,rvv,2,1193.702000,1193.705000,0.003000
917,dronet,22,0,,,rvv,2,1225.594000,1227.106000,1.512000
918,dronet,22,1,,,rvv,2,1227.107000,1227.332000,0.225000
919,dronet,22,2,,,rvv,2,1227.332000,1227.362000,0.030000
920,dronet,22,3,,,rvv,2,1227.362000,1228.203000,0.841000
921,dronet,22,4,,,rvv,2,1228.203000,1229.039000,0.836000
922,dronet,22,5,,,rvv,2,1229.039000,1229.216000,0.177000
923,dronet,22,6,,,rvv,2,1229.216000,1229.228000,0.012000
924,dronet,22,7,,,rvv,2,1229.228000,1229.238000,0.010000
925,dronet,22,8,,,rvv,2,1229.238000,1229.818000,0.580000
926,dronet,22,9,,,rvv,2,1229.818000,1230.924000,1.106000
927,dronet,22,10,,,rvv,2,1230.924000,1231.036000,0.112000
928,dronet,22,11,,,rvv,2,1231.036000,1231.042000,0.006000
929,dronet,22,12,,,rvv,2,1231.042000,1231.048000,0.006000
930,dronet,22,13,,,rvv,2,1231.048000,1231.701000,0.653000
931,dronet,22,14,,,rvv,2,1231.701000,1232.990000,1.289000
932,dronet,22,15,,,rvv,2,1232.991000,1233.081000,0.090000
933,dronet,22,16,,,rvv,2,1233.081000,1233.085000,0.004000
934,dronet,22,17,,,rvv,2,1233.085000,1233.086000,0.001000
935,dronet,22,18,,,rvv,2,1233.086000,1233.088000,0.002000
936,dronet,22,19,,,rvv,2,1233.089000,1233.091000,0.002000
937,dronet,22,20,,,rvv,2,1233.091000,1233.092000,0.001000
938,mlp_control,44,0,,,rvv,2,1233.092000,1233.143000,0.051000
939,mlp_control,44,1,,,rvv,2,1233.143000,1233.169000,0.026000
940,mlp_control,44,2,,,rvv,2,1233.169000,1233.515000,0.346000
941,mlp_control,44,3,,,rvv,2,1233.515000,1233.531000,0.016000
942,mlp_control,44,4,,,rvv,2,1233.531000,1233.619000,0.088000
943,mlp_control,44,5,,,rvv,2,1233.620000,1233.626000,0.006000
944,mlp_control,44,6,,,rvv,2,1233.626000,1233.629000,0.003000
945,mlp_control,45,0,,,rvv,2,1233.630000,1233.675000,0.045000
946,mlp_control,45,1,,,rvv,2,1233.675000,1233.700000,0.025000
947,mlp_control,45,2,,,rvv,2,1233.700000,1234.003000,0.303000
948,mlp_control,45,3,,,rvv,2,1234.003000,1234.018000,0.015000
949,mlp_control,45,4,,,rvv,2,1234.018000,1234.093000,0.075000
950,mlp_control,45,5,,,rvv,2,1234.094000,1234.100000,0.006000
951,mlp_control,45,6,,,rvv,2,1234.100000,1234.103000,0.003000
952,dronet,23,0,,,rvv,2,1264.893000,1266.408000,1.515000
953,dronet,23,1,,,rvv,2,1266.409000,1266.633000,0.224000
954,dronet,23,2,,,rvv,2,1266.634000,1266.663000,0.029000
955,dronet,23,3,,,rvv,2,1266.664000,1267.505000,0.841000
956,dronet,23,4,,,rvv,2,1267.505000,1268.341000,0.836000
957,dronet,23,5,,,rvv,2,1268.341000,1268.518000,0.177000
958,dronet,23,6,,,rvv,2,1268.519000,1268.530000,0.011000
959,dronet,23,7,,,rvv,2,1268.531000,1268.540000,0.009000
960,dronet,23,8,,,rvv,2,1268.540000,1269.121000,0.581000
961,dronet,23,9,,,rvv,2,1269.121000,1270.226000,1.105000
962,dronet,23,10,,,rvv,2,1270.226000,1270.339000,0.113000
963,dronet,23,11,,,rvv,2,1270.339000,1270.345000,0.006000
964,dronet,23,12,,,rvv,2,1270.345000,1270.350000,0.005000
965,dronet,23,13,,,rvv,2,1270.350000,1271.003000,0.653000
966,dronet,23,14,,,rvv,2,1271.003000,1272.293000,1.290000
967,dronet,23,15,,,rvv,2,1272.293000,1272.384000,0.091000
968,dronet,23,16,,,rvv,2,1272.384000,1272.388000,0.004000
969,dronet,23,17,,,rvv,2,1272.388000,1272.389000,0.001000
970,dronet,23,18,,,rvv,2,1272.389000,1272.391000,0.002000
971,dronet,23,19,,,rvv,2,1272.391000,1272.393000,0.002000
972,dronet,23,20,,,rvv,2,1272.394000,1272.395000,0.001000
973,mlp_control,46,0,,,rvv,2,1272.395000,1272.446000,0.051000
974,mlp_control,46,1,,,rvv,2,1272.446000,1272.472000,0.026000
975,mlp_control,46,2,,,rvv,2,1272.472000,1272.819000,0.347000
976,mlp_control,46,3,,,rvv,2,1272.819000,1272.835000,0.016000
977,mlp_control,46,4,,,rvv,2,1272.835000,1272.924000,0.089000
978,mlp_control,46,5,,,rvv,2,1272.924000,1272.931000,0.007000
979,mlp_control,46,6,,,rvv,2,1272.931000,1272.934000,0.003000
980,mlp_control,47,0,,,rvv,2,1272.934000,1272.979000,0.045000
981,mlp_control,47,1,,,rvv,2,1272.979000,1273.004000,0.025000
982,mlp_control,47,2,,,rvv,2,1273.004000,1273.307000,0.303000
983,mlp_control,47,3,,,rvv,2,1273.307000,1273.323000,0.016000
984,mlp_control,47,4,,,rvv,2,1273.323000,1273.398000,0.075000
985,mlp_control,47,5,,,rvv,2,1273.398000,1273.405000,0.007000
986,mlp_control,47,6,,,rvv,2,1273.405000,1273.408000,0.003000
987,dronet,24,0,,,rvv,2,1305.294000,1306.807000,1.513000
988,dronet,24,1,,,rvv,2,1306.807000,1307.032000,0.225000
989,dronet,24,2,,,rvv,2,1307.032000,1307.062000,0.030000
990,dronet,24,3,,,rvv,2,1307.062000,1307.903000,0.841000
991,dronet,24,4,,,rvv,2,1307.904000,1308.739000,0.835000
992,dronet,24,5,,,rvv,2,1308.739000,1308.917000,0.178000
993,dronet,24,6,,,rvv,2,1308.917000,1308.929000,0.012000
994,dronet,24,7,,,rvv,2,1308.929000,1308.938000,0.009000
995,dronet,24,8,,,rvv,2,1308.939000,1309.519000,0.580000
996,dronet,24,9,,,rvv,2,1309.519000,1310.624000,1.105000
997,dronet,24,10,,,rvv,2,1310.625000,1310.737000,0.112000
998,dronet,24,11,,,rvv,2,1310.737000,1310.743000,0.006000
999,dronet,24,12,,,rvv,2,1310.743000,1310.749000,0.006000
1000,dronet,24,13,,,rvv,2,1310.749000,1311.402000,0.653000
1001,dronet,24,14,,,rvv,2,1311.402000,1312.692000,1.290000
1002,dronet,24,15,,,rvv,2,1312.692000,1312.783000,0.091000
1003,dronet,24,16,,,rvv,2,1312.783000,1312.787000,0.004000
1004,dronet,24,17,,,rvv,2,1312.787000,1312.788000,0.001000
1005,dronet,24,18,,,rvv,2,1312.788000,1312.790000,0.002000
1006,dronet,24,19,,,rvv,2,1312.791000,1312.793000,0.002000
1007,dronet,24,20,,,rvv,2,1312.793000,1312.794000,0.001000
1008,mlp_control,48,0,,,rvv,2,1312.794000,1312.844000,0.050000
1009,mlp_control,48,1,,,rvv,2,1312.845000,1312.870000,0.025000
1010,mlp_control,48,2,,,rvv,2,1312.870000,1313.217000,0.347000
1011,mlp_control,48,3,,,rvv,2,1313.218000,1313.233000,0.015000
1012,mlp_control,48,4,,,rvv,2,1313.234000,1313.322000,0.088000
1013,mlp_control,48,5,,,rvv,2,1313.322000,1313.329000,0.007000
1014,mlp_control,48,6,,,rvv,2,1313.329000,1313.332000,0.003000
1015,mlp_control,49,0,,,rvv,2,1313.332000,1313.378000,0.046000
1016,mlp_control,49,1,,,rvv,2,1313.378000,1313.402000,0.024000
1017,mlp_control,49,2,,,rvv,2,1313.403000,1313.706000,0.303000
1018,mlp_control,49,3,,,rvv,2,1313.706000,1313.721000,0.015000
1019,mlp_control,49,4,,,rvv,2,1313.721000,1313.797000,0.076000
1020,mlp_control,49,5,,,rvv,2,1313.797000,1313.803000,0.006000
1021,mlp_control,49,6,,,rvv,2,1313.803000,1313.806000,0.003000
1022,dronet,25,0,,,rvv,2,1344.594000,1346.107000,1.513000
1023,dronet,25,1,,,rvv,2,1346.107000,1346.332000,0.225000
1024,dronet,25,2,,,rvv,2,1346.332000,1346.361000,0.029000
1025,dronet,25,3,,,rvv,2,1346.362000,1347.203000,0.841000
1026,dronet,25,4,,,rvv,2,1347.203000,1348.038000,0.835000
1027,dronet,25,5,,,rvv,2,1348.038000,1348.216000,0.178000
1028,dronet,25,6,,,rvv,2,1348.216000,1348.228000,0.012000
1029,dronet,25,7,,,rvv,2,1348.228000,1348.237000,0.009000
1030,dronet,25,8,,,rvv,2,1348.237000,1348.817000,0.580000
1031,dronet,25,9,,,rvv,2,1348.818000,1349.923000,1.105000
1032,dronet,25,10,,,rvv,2,1349.923000,1350.035000,0.112000
1033,dronet,25,11,,,rvv,2,1350.035000,1350.041000,0.006000
1034,dronet,25,12,,,rvv,2,1350.041000,1350.047000,0.006000
1035,dronet,25,13,,,rvv,2,1350.047000,1350.700000,0.653000
1036,dronet,25,14,,,rvv,2,1350.700000,1351.990000,1.290000
1037,dronet,25,15,,,rvv,2,1351.990000,1352.081000,0.091000
1038,dronet,25,16,,,rvv,2,1352.081000,1352.085000,0.004000
1039,dronet,25,17,,,rvv,2,1352.085000,1352.086000,0.001000
1040,dronet,25,18,,,rvv,2,1352.086000,1352.088000,0.002000
1041,dronet,25,19,,,rvv,2,1352.088000,1352.090000,0.002000
1042,dronet,25,20,,,rvv,2,1352.091000,1352.091000,0.000000
1043,mlp_control,50,0,,,rvv,2,1352.092000,1352.143000,0.051000
1044,mlp_control,50,1,,,rvv,2,1352.143000,1352.168000,0.025000
1045,mlp_control,50,2,,,rvv,2,1352.168000,1352.515000,0.347000
1046,mlp_control,50,3,,,rvv,2,1352.516000,1352.531000,0.015000
1047,mlp_control,50,4,,,rvv,2,1352.531000,1352.621000,0.090000
1048,mlp_control,50,5,,,rvv,2,1352.621000,1352.628000,0.007000
1049,mlp_control,50,6,,,rvv,2,1352.628000,1352.631000,0.003000
1050,mlp_control,51,0,,,rvv,2,1352.631000,1352.676000,0.045000
1051,mlp_control,51,1,,,rvv,2,1352.676000,1352.701000,0.025000
1052,mlp_control,51,2,,,rvv,2,1352.701000,1353.004000,0.303000
1053,mlp_control,51,3,,,rvv,2,1353.005000,1353.020000,0.015000
1054,mlp_control,51,4,,,rvv,2,1353.020000,1353.095000,0.075000
1055,mlp_control,51,5,,,rvv,2,1353.096000,1353.102000,0.006000
1056,mlp_control,51,6,,,rvv,2,1353.102000,1353.105000,0.003000
1057,dronet,26,0,,,rvv,2,1384.994000,1386.507000,1.513000
1058,dronet,26,1,,,rvv,2,1386.507000,1386.732000,0.225000
1059,dronet,26,2,,,rvv,2,1386.732000,1386.762000,0.030000
1060,dronet,26,3,,,rvv,2,1386.762000,1387.603000,0.841000
1061,dronet,26,4,,,rvv,2,1387.604000,1388.439000,0.835000
1062,dronet,26,5,,,rvv,2,1388.439000,1388.617000,0.178000
1063,dronet,26,6,,,rvv,2,1388.617000,1388.629000,0.012000
1064,dronet,26,7,,,rvv,2,1388.629000,1388.638000,0.009000
1065,dronet,26,8,,,rvv,2,1388.638000,1389.219000,0.581000
1066,dronet,26,9,,,rvv,2,1389.219000,1390.324000,1.105000
1067,dronet,26,10,,,rvv,2,1390.324000,1390.437000,0.113000
1068,dronet,26,11,,,rvv,2,1390.437000,1390.443000,0.006000
1069,dronet,26,12,,,rvv,2,1390.443000,1390.448000,0.005000
1070,dronet,26,13,,,rvv,2,1390.448000,1391.102000,0.654000
1071,dronet,26,14,,,rvv,2,1391.102000,1392.391000,1.289000
1072,dronet,26,15,,,rvv,2,1392.392000,1392.482000,0.090000
1073,dronet,26,16,,,rvv,2,1392.483000,1392.487000,0.004000
1074,dronet,26,17,,,rvv,2,1392.487000,1392.488000,0.001000
1075,dronet,26,18,,,rvv,2,1392.488000,1392.490000,0.002000
1076,dronet,26,19,,,rvv,2,1392.490000,1392.492000,0.002000
1077,dronet,26,20,,,rvv,2,1392.492000,1392.493000,0.001000
1078,mlp_control,52,0,,,rvv,2,1392.493000,1392.544000,0.051000
1079,mlp_control,52,1,,,rvv,2,1392.544000,1392.570000,0.026000
1080,mlp_control,52,2,,,rvv,2,1392.570000,1392.917000,0.347000
1081,mlp_control,52,3,,,rvv,2,1392.917000,1392.933000,0.016000
1082,mlp_control,52,4,,,rvv,2,1392.933000,1393.022000,0.089000
1083,mlp_control,52,5,,,rvv,2,1393.022000,1393.029000,0.007000
1084,mlp_control,52,6,,,rvv,2,1393.029000,1393.032000,0.003000
1085,mlp_control,53,0,,,rvv,2,1393.032000,1393.077000,0.045000
1086,mlp_control,53,1,,,rvv,2,1393.077000,1393.102000,0.025000
1087,mlp_control,53,2,,,rvv,2,1393.102000,1393.405000,0.303000
1088,mlp_control,53,3,,,rvv,2,1393.405000,1393.421000,0.016000
1089,mlp_control,53,4,,,rvv,2,1393.421000,1393.496000,0.075000
1090,mlp_control,53,5,,,rvv,2,1393.496000,1393.503000,0.007000
1091,mlp_control,53,6,,,rvv,2,1393.503000,1393.505000,0.002000
1092,dronet,27,0,,,rvv,2,1425.393000,1426.908000,1.515000
1093,dronet,27,1,,,rvv,2,1426.908000,1427.132000,0.224000
1094,dronet,27,2,,,rvv,2,1427.132000,1427.162000,0.030000
1095,dronet,27,3,,,rvv,2,1427.162000,1428.004000,0.842000
1096,dronet,27,4,,,rvv,2,1428.004000,1428.839000,0.835000
1097,dronet,27,5,,,rvv,2,1428.839000,1429.017000,0.178000
1098,dronet,27,6,,,rvv,2,1429.017000,1429.029000,0.012000
1099,dronet,27,7,,,rvv,2,1429.029000,1429.038000,0.009000
1100,dronet,27,8,,,rvv,2,1429.038000,1429.619000,0.581000
1101,dronet,27,9,,,rvv,2,1429.619000,1430.724000,1.105000
1102,dronet,27,10,,,rvv,2,1430.724000,1430.836000,0.112000
1103,dronet,27,11,,,rvv,2,1430.837000,1430.843000,0.006000
1104,dronet,27,12,,,rvv,2,1430.843000,1430.848000,0.005000
1105,dronet,27,13,,,rvv,2,1430.848000,1431.502000,0.654000
1106,dronet,27,14,,,rvv,2,1431.502000,1432.791000,1.289000
1107,dronet,27,15,,,rvv,2,1432.791000,1432.882000,0.091000
1108,dronet,27,16,,,rvv,2,1432.882000,1432.886000,0.004000
1109,dronet,27,17,,,rvv,2,1432.886000,1432.887000,0.001000
1110,dronet,27,18,,,rvv,2,1432.887000,1432.889000,0.002000
1111,dronet,27,19,,,rvv,2,1432.889000,1432.891000,0.002000
1112,dronet,27,20,,,rvv,2,1432.891000,1432.892000,0.001000
1113,mlp_control,54,0,,,rvv,2,1432.893000,1432.944000,0.051000
1114,mlp_control,54,1,,,rvv,2,1432.944000,1432.969000,0.025000
1115,mlp_control,54,2,,,rvv,2,1432.969000,1433.316000,0.347000
1116,mlp_control,54,3,,,rvv,2,1433.316000,1433.331000,0.015000
1117,mlp_control,54,4,,,rvv,2,1433.331000,1433.421000,0.090000
1118,mlp_control,54,5,,,rvv,2,1433.421000,1433.427000,0.006000
1119,mlp_control,54,6,,,rvv,2,1433.428000,1433.431000,0.003000
1120,mlp_control,55,0,,,rvv,2,1433.431000,1433.476000,0.045000
1121,mlp_control,55,1,,,rvv,2,1433.476000,1433.501000,0.025000
1122,mlp_control,55,2,,,rvv,2,1433.501000,1433.803000,0.302000
1123,mlp_control,55,3,,,rvv,2,1433.803000,1433.819000,0.016000
1124,mlp_control,55,4,,,rvv,2,1433.819000,1433.894000,0.075000
1125,mlp_control,55,5,,,rvv,2,1433.894000,1433.901000,0.007000
1126,mlp_control,55,6,,,rvv,2,1433.901000,1433.904000,0.003000
1127,dronet,28,0,,,rvv,2,1464.693000,1466.206000,1.513000
1128,dronet,28,1,,,rvv,2,1466.207000,1466.431000,0.224000
1129,dronet,28,2,,,rvv,2,1466.431000,1466.461000,0.030000
1130,dronet,28,3,,,rvv,2,1466.461000,1467.303000,0.842000
1131,dronet,28,4,,,rvv,2,1467.303000,1468.138000,0.835000
1132,dronet,28,5,,,rvv,2,1468.138000,1468.316000,0.178000
1133,dronet,28,6,,,rvv,2,1468.316000,1468.328000,0.012000
1134,dronet,28,7,,,rvv,2,1468.328000,1468.338000,0.010000
1135,dronet,28,8,,,rvv,2,1468.338000,1468.918000,0.580000
1136,dronet,28,9,,,rvv,2,1468.919000,1470.024000,1.105000
1137,dronet,28,10,,,rvv,2,1470.024000,1470.136000,0.112000
1138,dronet,28,11,,,rvv,2,1470.136000,1470.142000,0.006000
1139,dronet,28,12,,,rvv,2,1470.142000,1470.148000,0.006000
1140,dronet,28,13,,,rvv,2,1470.148000,1470.801000,0.653000
1141,dronet,28,14,,,rvv,2,1470.801000,1472.090000,1.289000
1142,dronet,28,15,,,rvv,2,1472.091000,1472.182000,0.091000
1143,dronet,28,16,,,rvv,2,1472.182000,1472.186000,0.004000
1144,dronet,28,17,,,rvv,2,1472.186000,1472.187000,0.001000
1145,dronet,28,18,,,rvv,2,1472.187000,1472.189000,0.002000
1146,dronet,28,19,,,rvv,2,1472.189000,1472.191000,0.002000
1147,dronet,28,20,,,rvv,2,1472.191000,1472.192000,0.001000
1148,mlp_control,56,0,,,rvv,2,1472.193000,1472.243000,0.050000
1149,mlp_control,56,1,,,rvv,2,1472.243000,1472.269000,0.026000
1150,mlp_control,56,2,,,rvv,2,1472.269000,1472.615000,0.346000
1151,mlp_control,56,3,,,rvv,2,1472.615000,1472.631000,0.016000
1152,mlp_control,56,4,,,rvv,2,1472.631000,1472.721000,0.090000
1153,mlp_control,56,5,,,rvv,2,1472.721000,1472.728000,0.007000
1154,mlp_control,56,6,,,rvv,2,1472.728000,1472.731000,0.003000
1155,mlp_control,57,0,,,rvv,2,1472.731000,1472.776000,0.045000
1156,mlp_control,57,1,,,rvv,2,1472.776000,1472.800000,0.024000
1157,mlp_control,57,2,,,rvv,2,1472.800000,1473.103000,0.303000
1158,mlp_control,57,3,,,rvv,2,1473.103000,1473.119000,0.016000
1159,mlp_control,57,4,,,rvv,2,1473.119000,1473.194000,0.075000
1160,mlp_control,57,5,,,rvv,2,1473.194000,1473.201000,0.007000
1161,mlp_control,57,6,,,rvv,2,1473.201000,1473.203000,0.002000
1162,dronet,29,0,,,rvv,2,1505.093000,1506.607000,1.514000
1163,dronet,29,1,,,rvv,2,1506.607000,1506.832000,0.225000
1164,dronet,29,2,,,rvv,2,1506.832000,1506.862000,0.030000
1165,dronet,29,3,,,rvv,2,1506.862000,1507.703000,0.841000
1166,dronet,29,4,,,rvv,2,1507.703000,1508.539000,0.836000
1167,dronet,29,5,,,rvv,2,1508.539000,1508.717000,0.178000
1168,dronet,29,6,,,rvv,2,1508.717000,1508.729000,0.012000
1169,dronet,29,7,,,rvv,2,1508.729000,1508.738000,0.009000
1170,dronet,29,8,,,rvv,2,1508.738000,1509.318000,0.580000
1171,dronet,29,9,,,rvv,2,1509.319000,1510.424000,1.105000
1172,dronet,29,10,,,rvv,2,1510.424000,1510.536000,0.112000
